Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,Germany,DEU,..,50.6399993896484,48.7799987792969,47.3800010681152,46.9099998474121,46.4799995422363,47.689998626709,48.4099998474121,48.6100006103516,49.7400016784668,47.939998626709,47.4900016784668,48.6699981689453,47.1800003051758,45.2900009155273,43.6300010681152,42.7099990844727,45.0400009155273,46.9000015258789,48.6100006103516,48.5699996948242,48.6100006103516,47.7200012207031,46.7999992370605,47.9799995422363,49.8199996948242,51.5099983215332,53.9199981689453,56.8699989318848,59.0800018310547,59.7299995422363,58.1100006103516,59.1800003051758,57.439998626709,57.6100006103516,55.2999992370605,54.2200012207031,48.2400016784668,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,Germany,DEU,..,48.439998626709,47.0699996948242,46.3199996948242,45.6199989318848,45.1100006103516,45.5999984741211,46.3899993896484,46.2200012207031,47.6500015258789,46.4199981689453,46.3499984741211,47.189998626709,45.9199981689453,43.8600006103516,42.1599998474121,41.3499984741211,43.9599990844727,45.2700004577637,46.7000007629395,46.7900009155273,47.0499992370605,46.1699981689453,45.439998626709,46.1399993896484,48.439998626709,50.2999992370605,52.1599998474121,55.3600006103516,57.7299995422363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,Germany,DEU,..,48.4799995422363,47.1599998474121,46.4900016784668,45.75,45.2900009155273,46.060001373291,46.8699989318848,46.6199989318848,47.939998626709,46.2400016784668,45.9500007629395,46.6500015258789,45.4099998474121,43.5099983215332,41.9300003051758,41.2900009155273,44,45.3699989318848,46.4599990844727,46.0999984741211,46.25,45.1100006103516,44.3699989318848,45.5200004577637,48.0200004577637,49.9900016784668,51.9099998474121,54.8199996948242,57.1199989318848,57.8899993896484,56.2299995422363,56.4500007629395,55.0200004577637,54.6599998474121,52.6100006103516,51.2700004577637,45.060001373291,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Expected Years of School,HD.HCI.EYRS,Germany,DEU,13.3306179046631,..,13.3306179046631,13.89,..,..,..,..,..,..,13.343542098999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected Years of School, Female",HD.HCI.EYRS.FE,Germany,DEU,13.3445348739624,..,13.3445348739624,13.79,..,..,..,..,..,..,13.3642921447754,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected Years of School, Male",HD.HCI.EYRS.MA,Germany,DEU,13.3176069259644,..,13.3176069259644,13.89,..,..,..,..,..,..,13.3238382339478,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Expected years of schooling,SE.SCH.LIFE,Germany,DEU,..,..,16.9320907592773,16.9771900177002,16.8752403259277,16.7893390655518,16.7353401184082,16.7333393096924,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.9384098052979,15.8559303283691,15.7678298950195,15.65505027771,15.5087299346924,14.8145904541016,14.6871099472046,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, female",SE.SCH.LIFE.FE,Germany,DEU,..,..,16.9087390899658,16.9113693237305,16.8202590942383,16.7262096405029,16.6177597045898,16.5938701629639,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.6208400726318,15.4699697494507,15.3228702545166,15.1743297576904,15.0110502243042,14.4259595870972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Expected years of schooling, male",SE.SCH.LIFE.MA,Germany,DEU,..,..,16.9545097351074,17.0399208068848,16.9284400939941,16.8510494232178,16.8497695922852,16.8695793151855,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.2422790527344,16.2247104644775,16.192720413208,16.1137504577637,15.9833097457886,15.184889793396,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female and male surviving spouses have equal rights to inherit assets (1=yes; 0=no),SG.IHT.ASST.EQ,Germany,DEU,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%),SH.STA.FGMS.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q1 (lowest),SH.STA.FGMS.Q1.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q2,SH.STA.FGMS.Q2.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q3,SH.STA.FGMS.Q3.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q4,SH.STA.FGMS.Q4.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female genital mutilation prevalence (%): Q5 (highest),SH.STA.FGMS.Q5.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,Germany,DEU,..,47.5943231212934,..,..,..,50.7068986806606,..,..,..,..,50.5854154133455,..,..,..,..,50.2663721475909,..,..,..,..,49.9182608515795,..,..,..,..,47.7735133914206,..,..,..,..,44.5244678354653,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female primary school age children out-of-school (%),SE.LPV.PRIM.OOS.FE,Germany,DEU,..,..,..,..,0.2181396484375,..,..,..,..,0.328712463378906,..,..,..,..,0.227096557617188,..,..,..,..,0.0593719482421875,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female professional and technical workers (% of total),SG.GEN.TECH.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female pupils below minimum reading proficiency at end of primary (%). Low GAML threshold,SE.LPV.PRIM.BMP.FE,Germany,DEU,..,..,..,..,4.42455387115479,..,..,..,..,1.97136402130127,..,..,..,..,2.23475098609924,..,..,..,..,2.56855487823486,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,Germany,DEU,..,28.5900001525879,28.5799999237061,28.2099990844727,28.0900001525879,28.0499992370605,27.7700004577637,27.5200004577637,27.0599994659424,27.9400005340576,27.5100002288818,26.8199996948242,25.6900005340576,24.7700004577637,24.1900005340576,23.5599994659424,22.7600002288818,23.0599994659424,21.9899997711182,20.5900001525879,20.6599998474121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%)",SE.TER.GRAD.FE.SI.ZS,Germany,DEU,..,..,..,27.55567,27.13951,26.84921,..,..,..,..,..,..,..,..,..,..,..,..,23.12765,22.41421,21.67118,20.88006,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%)",SE.TER.GRAD.FE.AG.ZS,Germany,DEU,..,..,..,42.32231,41.16525,41.73099,..,..,..,..,..,..,..,..,..,..,..,..,33.52916,34.0191,30.98302,30.99152,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Arts and Humanities programmes, tertiary (%)",SE.TER.GRAD.FE.HU.ZS,Germany,DEU,..,..,..,69.75844,69.81944,70.2772,..,..,..,..,..,..,..,..,..,..,..,..,66.55477,66.19502,66.88452,65.76688,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Business, Administration and Law programmes, tertiary (%)",UIS.FGP.5T8.F400,Germany,DEU,..,..,..,53.05474,54.39657,53.5365,..,..,..,..,..,..,..,..,..,..,..,..,42.9326,41.82259,40.91244,39.35542,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Education programmes, tertiary (%)",SE.TER.GRAD.FE.ED.ZS,Germany,DEU,..,..,..,81.46407,81.06622,80.65958,..,..,..,..,..,..,..,..,..,..,..,..,77.72247,78.09032,78.57064,78.14587,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%)",SE.TER.GRAD.FE.EN.ZS,Germany,DEU,..,..,..,21.11782,20.48965,19.96894,..,..,..,..,..,..,..,..,..,..,..,..,17.42904,17.02107,16.59152,15.39328,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Health and Welfare programmes, tertiary (%)",SE.TER.GRAD.FE.HL.ZS,Germany,DEU,..,..,..,70.57938,70.77356,70.97856,..,..,..,..,..,..,..,..,..,..,..,..,74.2661,72.25401,70.04506,70.37478,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Information and Communication Technologies programmes, tertiary (%)",UIS.FGP.5T8.F600,Germany,DEU,..,..,..,19.40818,18.14132,17.63684,..,..,..,..,..,..,..,..,..,..,..,..,11.33068,12.36967,10.64075,11.68676,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%)",SE.TER.GRAD.FE.SC.ZS,Germany,DEU,..,..,..,46.76303,46.95371,46.69871,..,..,..,..,..,..,..,..,..,..,..,..,41.66293,39.3691,37.19725,37.1447,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in other fields than Science, Technology, Engineering and Mathematics programmes, tertiary (%)",UIS.FGP.5T8.FNON500600700,Germany,DEU,..,..,..,64.17194,64.04933,63.73356,..,..,..,..,..,..,..,..,..,..,..,..,62.74808,62.14939,60.89423,60.43276,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Services programmes, tertiary (%)",SE.TER.GRAD.FE.SV.ZS,Germany,DEU,..,..,..,52.73168,53.26622,54.39289,..,..,..,..,..,..,..,..,..,..,..,..,53.68363,55.08242,53.55971,54.08173,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%)",SE.TER.GRAD.FE.SS.ZS,Germany,DEU,..,..,..,65.70191,65.45801,64.40052,..,..,..,..,..,..,..,..,..,..,..,..,57.57443,57.18859,54.13204,54.53058,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Female share of graduates in unknown or unspecified fields, tertiary (%)",SE.TER.GRAD.FE.OT.ZS,Germany,DEU,..,..,..,52.28245,47.61487,40.46095,..,..,..,..,..,..,..,..,..,..,..,..,52.30627,39.63084,61.08165,50.48309,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,Germany,DEU,..,1.54,1.57,1.57,1.6,1.5,1.47,1.42,1.41,1.39,1.39,1.36,1.38,1.37,1.33,1.34,1.36,1.34,1.34,1.35,1.38,1.36,1.36,1.35,1.3,1.25,1.24,1.28,1.29,1.33,1.45,1.42,1.46,1.43,1.43,1.37,1.29,1.33,1.41,1.43,1.44,1.38,1.38,1.4,1.45,1.45,1.51,1.54,1.71,1.92,2.03,2.21,2.38,2.48,2.53,2.5,2.54,2.51,2.44,2.45,2.37
Financial institution account (% age 15+),fin1.t.a,Germany,DEU,..,..,..,99.1411895751953,..,..,98.7604064941406,..,..,98.1336212158203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Financial institution account,female(% age 15+)",fin1.t.a.2,Germany,DEU,..,..,..,99.1992492675781,..,..,99.4418029785156,..,..,98.7045364379883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Financial institution account,male(% age 15+)",fin1.t.a.1,Germany,DEU,..,..,..,99.0789260864258,..,..,98.0492477416992,..,..,97.5362243652344,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Firms with female top manager (% of firms),IC.FRM.FEMM.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fraction of Children Under 5 Not Stunted,HD.HCI.STNT,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Fraction of Children Under 5 Not Stunted, Female",HD.HCI.STNT.FE,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Fraction of Children Under 5 Not Stunted, Male",HD.HCI.STNT.MA,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Germany,DEU,..,3861123558039.21,3963767526250.98,3682602479929.42,3467498002104.33,3356235704119.75,3883920155292.26,3732743446218.92,3527344944139.83,3744408602683.94,3396354075663.73,3397791053070.3,3730027830672.33,3421229126745.14,2992196713084.93,2845802760850.64,2809187981127.39,2496128668171.56,2068624129493.69,1944107382550.34,1943145384190.16,2194204133816.32,2238990774702.68,2211989623279.95,2497244606186.64,2585792275146.72,2205074123177.05,2071323790370.28,2131571696931.75,1868945197407.19,1771671206875.68,1398967436804.33,1401233225303.49,1298176105549.51,1046259374943.71,732534887058.198,725111123634.115,770684323247.798,776576439106.956,800472055387.278,950290856466.538,881345176608.686,740469983446.933,600498238019.035,519754453161.411,490636517211.225,445303484241.554,398374021953.897,299801542047.476,249985055484.303,215838448137.658,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,..,0.555450887945668,1.26799523225071,2.60197600462604,2.22999986782015,1.49193152760772,2.20954343134872,0.437591303144671,0.418497594217598,3.92519270463411,4.17988249873657,-5.69383633640285,0.95987913356484,2.97645513131597,3.816441912988,0.731707163554191,1.17508813160987,-0.700116686114356,-0.197973834771361,1.68146848097079,2.91250296366708,1.88726115399444,2.01393278519326,1.79216082094591,0.80582289149001,1.54414649556445,2.39189207051331,-0.976849818160517,1.923076559054,5.10826152190214,5.25500608278011,3.89655169214447,3.70723565949591,1.40215162742055,2.28733922127036,2.32793526226367,2.82294780997955,1.57241016952116,-0.394840774795966,0.529240556536067,1.40882863572145,4.15036334066737,3.00849285673846,3.34721812001672,4.94925837665457,-0.866738894227723,0.890068740587211,4.77748689217385,4.30034133420232,3.13269973811248,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Germany,DEU,..,47469.4770843065,47313.845816417,46862.0419736415,45844.6381197286,45208.062454025,44930.7921305433,44143.1278111535,44070.9085651782,43969.7074500187,41531.9341978689,39804.5722815573,42101.0040357854,41621.5118402428,40364.4632067864,38836.7757824923,38532.7840538701,38076.9815087939,38366.6795456265,38507.4737778722,37934.4517828233,36910.8327257826,36250.5549565626,35540.2875272631,34965.6844508481,34786.728549099,34358.5719956025,33672.5430228037,34228.9984716111,33839.4902602064,32430.3214294284,31077.9224201516,30144.5916038413,29180.7898810966,28821.5296051313,28189.9244812393,27487.1110448966,26640.2218052123,26159.1461650743,26237.8749597375,26139.5269414729,25829.9054386459,24811.5569311067,24065.9500866655,23233.8445552772,22043.4514218371,22153.428625659,21966.5459679872,21031.0799161909,20260.6726962728,19681.3233856845,..,..,..,..,..,..,..,..,..,..
GDP per capita (Current US$),NY.GDP.PCAP.CD,Germany,DEU,..,46467.5162023856,47810.5076706348,44552.8193719078,42107.5172703074,41086.7296737253,47959.9932737599,46285.7640688407,43858.3630551076,46644.776027968,41531.9341978689,41485.9016495139,45427.151677489,41587.2128984264,36323.4477421822,34507.3688142332,34044.0536341248,30243.5765296979,25077.7290759602,23607.8828553922,23635.9292203977,26725.9152182573,27289.0593603191,26964.0494672673,30485.8665482279,31658.3493789135,27076.60675014,25522.6295733618,26438.2303888417,23357.757725073,22303.9613266628,17764.376445833,17931.2823228876,16677.51078816,13461.8310034147,9429.56921688214,9313.16941243118,9864.3449403866,9913.73764159395,10209.0731153846,12138.3081034267,11281.0233245081,9482.04284964716,7682.95377492882,6634.85689909309,6236.3588812986,5639.07762129679,5046.75510305815,3809.98144489456,3192.13361563743,2761.16683289339,..,..,..,..,..,..,..,..,..,..
Gini index (World Bank estimate),SI.POV.GINI,Germany,DEU,..,..,..,..,31.9,31.7,30.9,31.1,30.9,30.5,30.2,30.5,31.1,31.3,31.3,32.1,30.4,30,29.9,30.3,28.8,..,28.3,..,..,28.9,29.2,..,..,29.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Germany,DEU,..,48600,47050,43570,44230,45810,47620,47190,46530,47220,44550,43520,43570,40440,38230,35710,31570,26080,23610,24740,26150,26840,27950,30140,30860,29520,27530,25990,25810,22890,21300,19760,18620,14240,11240,9840,9880,10020,11120,12540,13010,11050,8870,7670,7130,6720,5800,4670,3600,..,..,..,..,..,..,..,..,..,..,..,..
"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,Germany,DEU,..,57410,56290,54060,51810,48760,47950,46040,44400,43630,39760,37670,38160,36770,34690,32060,31500,29570,28870,28180,27060,26110,25200,24520,24020,23480,22740,21860,21730,21020,19630,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
